,label1,label2,text
253,4,1,Me and my parents are stuck alone in our house with severe health issues. My father has heart problems and my mother is bedridden. I need medical assistance. Why call center/customer care of COVID19-HelpCare do not respond on time.
254,5,5,I want to travel back to my native place. My son went to Delhi to prepare for competitive exams and now he is stuck there with some friends as their institution has closed down and he is unable to return. 
255,5,4,Want curfew pass for case of emergency travel. I was travelling from karnataka to tamil nadu and met with an accident. My bike is broken and I need medical assistance for my fractured leg.
256,5,1,Firstline workers facing issues as no cabs are available I was trying to connect to my family. someone please guide me.
257,5,4,Want to go back to my family place. Currently staying in the hotel. My father is sick. 
258,5,5,Want to travel from bangalore to delhi. Any means of transport available? Me and family stranded on roadside on the way to mysore. Car is not working.
259,5,0,Residing in green zone but not able to get travel permssion even for getting essential household items. These days students are learning to bully from school itself.
260,5,2,Few days back my vehicle was seized by police now don't have any means of transport. The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities to buy groceries and medicines. Help us.
261,5,0,My visa about to get expire. Want some travel arrangements to be done to fly back to Austria. My neighbor Mr. Rao is a salesman who is frustrated due to no income and he fights with his wife shouts horribly and breaks things almost everyday
262,5,5,Five construction workers started walking from kerela to bihar but are stranded in karnataka border. Want curfew pass for case of emergency travel.
263,5,1,I live in pg where its difficult to get food. When are flights and trains getting started. Whenever i try to reach some authorities from governement they just hang the call and don't respond. I am really irritated by this behaviour.
264,5,3,You are giving permission to celebrities like Rishi kapoors daughter to travel while normal people are not getting passes within the city.  Poor families cook food on the stove using wood. But they cannot go far to collect due to restrictions. Give them fuel for cooking food.
265,5,1,I cancelled my advance booking on irctc website but refund is not initiated yet. All electricity is down in my society due to which all electronic devices are off. Phone wifi laptop all shut
266,5,3,Due to lack in any means of transport horse cart owner is charging very high prices. Please give update when daily buses will resume. Frequent power cut in the area and we do not have candles or oil for lighting. 
267,5,3,The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities. If you fuel your journey on the opinion of others you are going to run out of gas.
268,5,3,Daily a truck of refugees breaks into the city via the south highway road. Travel ban should be imposed on the trucks too. Need gas for car so that I can reach home.
